Elapsed_Time_s,UTC_Time,UTC_Time_ms,GPS_Speed_kmh,GPS_Latitude,GPS_Longitude,GPS_Accuracy_m,GPS_Measurement_UTC_ms,GPS_Data_Age_s,IMU_Accel_X_Raw,IMU_Accel_Y_Raw,IMU_Accel_Z_Raw,IMU_Data_Age_s,Longitudinal_Acceleration_Raw,Longitudinal_Acceleration_Filtered,Acceleration_Source,Actual_Speed_kmh,Actual_Acceleration,Reference_Speed_kmh,Reference_Acceleration,Speed_Error_kmh,Acceleration_Error,Reference_Time_s,Reference_Distance_m,Actual_Distance_m,Distance_Error_m,Cycle_ID,Lap,Segment_ID,Phase,Driver_Command,Next_Phase,Time_To_Next_Phase_s,Within_Speed_Tolerance,Within_Acceleration_Tolerance,Quality_Flags,Simulated
32.7,2026-09-24T13:06:56.606Z,1790255216606,30.319,57.708809,11.977185,4,1790255215906,0.7,0.066326,0.495832,9.765107,0,0.4716,0.4113,IMU,30.941,0.4113,32.067,0.5556,1.126,0.1442,27.7,161.69,153.36,-8.32,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.97,0,0,SIM,1
32.8,2026-09-24T13:06:56.706Z,1790255216706,30.319,57.708809,11.977185,4,1790255215906,0.8,0.107662,0.610049,9.803506,0,0.5912,0.4498,IMU,31.097,0.4498,32.267,0.5556,1.17,0.1058,27.8,162.58,153.36,-9.22,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.87,0,0,SIM,1
32.9,2026-09-24T13:06:56.806Z,1790255216806,30.319,57.708809,11.977185,4,1790255215906,0.9,0.115383,0.632934,9.815527,0,0.6151,0.4869,IMU,31.266,0.4869,32.467,0.5556,1.2,0.0687,27.9,163.48,153.36,-10.12,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.77,0,1,SIM,1
33,2026-09-24T13:06:56.906Z,1790255216906,31.572,57.7088,11.977328,4,1790255216906,0,0.084104,0.580657,9.784691,0,0.5582,0.5118,IMU,31.572,0.5118,32.667,0.5556,1.095,0.0438,28,164.38,161.96,-2.42,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.67,0,1,SIM,1
33.1,2026-09-24T13:06:57.006Z,1790255217006,31.572,57.7088,11.977328,4,1790255216906,0.1,0.166023,0.608309,9.77559,0,0.5999,0.5382,IMU,31.762,0.5382,32.867,0.5556,1.104,0.0173,28.1,165.29,161.96,-3.33,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.57,0,1,SIM,1
33.2,2026-09-24T13:06:57.106Z,1790255217106,31.572,57.7088,11.977328,4,1790255216906,0.2,0.101103,0.619395,9.839109,0,0.5991,0.5548,IMU,31.96,0.5548,33.067,0.5556,1.107,0.0008,28.2,166.21,161.96,-4.25,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.47,0,1,SIM,1
33.3,2026-09-24T13:06:57.206Z,1790255217206,31.572,57.7088,11.977328,4,1790255216906,0.3,0.181407,0.627237,9.853025,0,0.621,0.5706,IMU,32.163,0.5706,33.267,0.5556,1.104,-0.0151,28.3,167.13,161.96,-5.17,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.37,0,1,SIM,1
33.4,2026-09-24T13:06:57.306Z,1790255217306,31.572,57.7088,11.977328,4,1790255216906,0.4,0.147195,0.605294,9.831962,0,0.5934,0.588,IMU,32.373,0.588,33.467,0.5556,1.094,-0.0325,28.4,168.06,161.96,-6.1,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.27,0,1,SIM,1
33.5,2026-09-24T13:06:57.406Z,1790255217406,31.572,57.7088,11.977328,4,1790255216906,0.5,0.138729,0.600231,9.820461,0,0.587,0.5957,IMU,32.587,0.5957,33.667,0.5556,1.08,-0.0401,28.5,168.99,161.96,-7.03,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.17,0,1,SIM,1
33.6,2026-09-24T13:06:57.506Z,1790255217506,31.572,57.7088,11.977328,4,1790255216906,0.6,0.08879,0.638726,9.809109,0,0.6161,0.6071,IMU,32.804,0.6071,33.867,0.5556,1.062,-0.0515,28.6,169.93,161.96,-7.97,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,8.07,0,1,SIM,1
33.7,2026-09-24T13:06:57.606Z,1790255217606,31.572,57.7088,11.977328,4,1790255216906,0.7,0.096982,0.627611,9.815665,0,0.6066,0.6145,IMU,33.025,0.6145,34.067,0.5556,1.042,-0.059,28.7,170.87,161.96,-8.91,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.97,0,1,SIM,1
33.8,2026-09-24T13:06:57.706Z,1790255217706,31.572,57.7088,11.977328,4,1790255216906,0.8,0.128739,0.654138,9.804185,0,0.6383,0.6228,IMU,33.248,0.6228,34.267,0.5556,1.019,-0.0672,28.8,171.82,161.96,-9.86,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.87,0,1,SIM,1
33.9,2026-09-24T13:06:57.806Z,1790255217806,31.572,57.7088,11.977328,4,1790255216906,0.9,0.115278,0.696647,9.821489,0,0.6777,0.6245,IMU,33.472,0.6245,34.467,0.5556,0.994,-0.069,28.9,172.77,161.96,-10.82,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.77,1,1,SIM,1
34,2026-09-24T13:06:57.906Z,1790255217906,34.098,57.70879,11.977482,4,1790255217906,0,0.120423,0.685398,9.793118,0,0.6676,0.6271,IMU,34.098,0.6271,34.667,0.5556,0.569,-0.0716,29,173.73,171.08,-2.66,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.67,1,1,SIM,1
34.1,2026-09-24T13:06:58.006Z,1790255218006,34.098,57.70879,11.977482,4,1790255217906,0.1,0.115348,0.60885,9.822555,0,0.5913,0.6231,IMU,34.323,0.6231,34.867,0.5556,0.544,-0.0675,29.1,174.7,171.08,-3.62,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.57,1,1,SIM,1
34.2,2026-09-24T13:06:58.106Z,1790255218106,34.098,57.70879,11.977482,4,1790255217906,0.2,0.151692,0.585349,9.791965,0,0.5748,0.6195,IMU,34.547,0.6195,35.067,0.5556,0.519,-0.064,29.2,175.67,171.08,-4.59,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.47,1,1,SIM,1
34.3,2026-09-24T13:06:58.206Z,1790255218206,34.098,57.70879,11.977482,4,1790255217906,0.3,0.095833,0.63268,9.799097,0,0.6114,0.6215,IMU,34.771,0.6215,35.267,0.5556,0.496,-0.066,29.3,176.65,171.08,-5.57,47DE-BDC2,1,2,ACCEL,ACC_MORE,CONST,7.37,1,1,SIM,1
34.4,2026-09-24T13:06:58.306Z,1790255218306,34.098,57.70879,11.977482,4,1790255217906,0.4,0.171091,0.607305,9.798252,0,0.5998,0.6143,IMU,34.993,0.6143,35.467,0.5556,0.474,-0.0587,29.4,177.63,171.08,-6.55,47DE-BDC2,1,2,ACCEL,ACC,CONST,7.27,1,1,SIM,1
34.5,2026-09-24T13:06:58.406Z,1790255218406,34.098,57.70879,11.977482,4,1790255217906,0.5,0.129439,0.659841,9.802086,0,0.6441,0.613,IMU,35.213,0.613,35.667,0.5556,0.453,-0.0574,29.5,178.62,171.08,-7.54,47DE-BDC2,1,2,ACCEL,ACC,CONST,7.17,1,1,SIM,1
34.6,2026-09-24T13:06:58.506Z,1790255218506,34.098,57.70879,11.977482,4,1790255217906,0.6,0.064909,0.585007,9.83618,0,0.5588,0.6027,IMU,35.431,0.6027,35.867,0.5556,0.435,-0.0471,29.6,179.61,171.08,-8.53,47DE-BDC2,1,2,ACCEL,ACC,CONST,7.07,1,1,SIM,1
34.7,2026-09-24T13:06:58.606Z,1790255218606,34.098,57.70879,11.977482,4,1790255217906,0.7,0.112431,0.603127,9.860749,0,0.5851,0.6024,IMU,35.649,0.6024,36.067,0.5556,0.418,-0.0468,29.7,180.61,171.08,-9.53,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.97,1,1,SIM,1
34.8,2026-09-24T13:06:58.706Z,1790255218706,34.098,57.70879,11.977482,4,1790255217906,0.8,0.053157,0.576802,9.805936,0,0.5488,0.5899,IMU,35.862,0.5899,36.267,0.5556,0.405,-0.0344,29.8,181.62,171.08,-10.54,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.87,1,1,SIM,1
34.9,2026-09-24T13:06:58.806Z,1790255218806,34.098,57.70879,11.977482,4,1790255217906,0.9,0.088014,0.647639,9.810516,0,0.6247,0.591,IMU,36.074,0.591,36.467,0.5556,0.392,-0.0355,29.9,182.63,171.08,-11.55,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.77,1,1,SIM,1
35,2026-09-24T13:06:58.906Z,1790255218906,36.021,57.70878,11.977646,4,1790255218906,0,0.080492,0.577881,9.813434,0,0.5547,0.5896,IMU,36.021,0.5896,36.667,0.5556,0.645,-0.034,30,183.64,180.82,-2.82,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.67,1,1,SIM,1
35.1,2026-09-24T13:06:59.006Z,1790255219006,36.021,57.70878,11.977646,4,1790255218906,0.1,0.117644,0.624583,9.827474,0,0.6072,0.5883,IMU,36.233,0.5883,36.867,0.5556,0.634,-0.0328,30.1,184.66,180.82,-3.85,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.57,1,1,SIM,1
35.2,2026-09-24T13:06:59.106Z,1790255219106,36.021,57.70878,11.977646,4,1790255218906,0.2,0.14202,0.64249,9.783194,0,0.6293,0.5862,IMU,36.444,0.5862,37.067,0.5556,0.623,-0.0307,30.2,185.69,180.82,-4.87,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.47,1,1,SIM,1
35.3,2026-09-24T13:06:59.206Z,1790255219206,36.021,57.70878,11.977646,4,1790255218906,0.3,0.084483,0.609351,9.849495,0,0.5863,0.5817,IMU,36.654,0.5817,37.267,0.5556,0.613,-0.0261,30.3,186.72,180.82,-5.9,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.37,1,1,SIM,1
35.4,2026-09-24T13:06:59.306Z,1790255219306,36.021,57.70878,11.977646,4,1790255218906,0.4,0.133165,0.570197,9.807468,0,0.5565,0.5736,IMU,36.861,0.5736,37.467,0.5556,0.605,-0.018,30.4,187.76,180.82,-6.94,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.27,1,1,SIM,1
35.5,2026-09-24T13:06:59.406Z,1790255219406,36.021,57.70878,11.977646,4,1790255218906,0.5,0.123189,0.571469,9.814626,0,0.556,0.5671,IMU,37.066,0.5671,37.667,0.5556,0.6,-0.0115,30.5,188.8,180.82,-7.99,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.17,1,1,SIM,1
35.6,2026-09-24T13:06:59.506Z,1790255219506,36.021,57.70878,11.977646,4,1790255218906,0.6,0.141071,0.543975,9.809231,0,0.5321,0.5606,IMU,37.27,0.5606,37.867,0.5556,0.597,-0.0051,30.6,189.85,180.82,-9.04,47DE-BDC2,1,2,ACCEL,ACC,CONST,6.07,1,1,SIM,1
35.7,2026-09-24T13:06:59.606Z,1790255219606,36.021,57.70878,11.977646,4,1790255218906,0.7,0.122479,0.565498,9.824226,0,0.55,0.5534,IMU,37.47,0.5534,38.067,0.5556,0.597,0.0021,30.7,190.91,180.82,-10.09,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.97,1,1,SIM,1
35.8,2026-09-24T13:06:59.706Z,1790255219706,36.021,57.70878,11.977646,4,1790255218906,0.8,0.120656,0.582753,9.782961,0,0.5667,0.5503,IMU,37.668,0.5503,38.267,0.5556,0.599,0.0052,30.8,191.97,180.82,-11.15,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.87,1,1,SIM,1
35.9,2026-09-24T13:06:59.806Z,1790255219806,36.021,57.70878,11.977646,4,1790255218906,0.9,0.082964,0.577562,9.789746,0,0.5549,0.5467,IMU,37.864,0.5467,38.467,0.5556,0.602,0.0089,30.9,193.03,180.82,-12.22,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.77,1,1,SIM,1
36,2026-09-24T13:06:59.906Z,1790255219906,38.059,57.708768,11.97782,4,1790255219906,0,0.098585,0.50175,9.814222,0,0.483,0.5382,IMU,38.059,0.5382,38.667,0.5556,0.607,0.0173,31,194.1,191.11,-3,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.67,1,1,SIM,1
36.1,2026-09-24T13:07:00.006Z,1790255220006,38.059,57.708768,11.97782,4,1790255219906,0.1,0.088566,0.569618,9.826692,0,0.5479,0.5421,IMU,38.254,0.5421,38.867,0.5556,0.613,0.0135,31.1,195.18,191.11,-4.08,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.57,1,1,SIM,1
36.2,2026-09-24T13:07:00.106Z,1790255220106,38.059,57.708768,11.97782,4,1790255219906,0.2,0.057232,0.568122,9.805322,0,0.5409,0.544,IMU,38.449,0.544,39.067,0.5556,0.617,0.0115,31.2,196.26,191.11,-5.16,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.47,1,1,SIM,1
36.3,2026-09-24T13:07:00.206Z,1790255220206,38.059,57.708768,11.97782,4,1790255219906,0.3,0.110344,0.49405,9.839475,0,0.4775,0.5349,IMU,38.643,0.5349,39.267,0.5556,0.623,0.0207,31.3,197.35,191.11,-6.25,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.37,1,1,SIM,1
36.4,2026-09-24T13:07:00.306Z,1790255220306,38.059,57.708768,11.97782,4,1790255219906,0.4,0.088995,0.528403,9.84577,0,0.5074,0.5266,IMU,38.834,0.5266,39.467,0.5556,0.633,0.0289,31.4,198.45,191.11,-7.34,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.27,1,1,SIM,1
36.5,2026-09-24T13:07:00.406Z,1790255220406,38.059,57.708768,11.97782,4,1790255219906,0.5,0.103581,0.577174,9.818437,0,0.5581,0.5295,IMU,39.024,0.5295,39.667,0.5556,0.642,0.0261,31.5,199.54,191.11,-8.44,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.17,1,1,SIM,1
36.6,2026-09-24T13:07:00.506Z,1790255220506,38.059,57.708768,11.97782,4,1790255219906,0.6,0.112001,0.558604,9.744492,0,0.5415,0.5281,IMU,39.214,0.5281,39.867,0.5556,0.652,0.0275,31.6,200.65,191.11,-9.54,47DE-BDC2,1,2,ACCEL,ACC,CONST,5.07,1,1,SIM,1
36.7,2026-09-24T13:07:00.606Z,1790255220606,38.059,57.708768,11.97782,4,1790255219906,0.7,0.1109,0.533922,9.817171,0,0.5168,0.5291,IMU,39.404,0.5291,40.067,0.5556,0.662,0.0265,31.7,201.76,191.11,-10.65,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.97,1,1,SIM,1
36.8,2026-09-24T13:07:00.706Z,1790255220706,38.059,57.708768,11.97782,4,1790255219906,0.8,0.109703,0.582969,9.840115,0,0.5648,0.5253,IMU,39.594,0.5253,40.267,0.5556,0.673,0.0302,31.8,202.88,191.11,-11.77,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.87,1,1,SIM,1
36.9,2026-09-24T13:07:00.806Z,1790255220806,38.059,57.708768,11.97782,4,1790255219906,0.9,0.080017,0.574744,9.817397,0,0.5515,0.5245,IMU,39.782,0.5245,40.467,0.5556,0.684,0.031,31.9,204,191.11,-12.89,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.77,1,1,SIM,1
37,2026-09-24T13:07:00.906Z,1790255220906,40.008,57.708756,11.978003,4,1790255220906,0,0.096923,0.536078,9.776001,0,0.5166,0.5276,IMU,40.008,0.5276,40.667,0.5556,0.659,0.0279,32,205.12,201.95,-3.17,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.67,1,1,SIM,1
37.1,2026-09-24T13:07:01.006Z,1790255221006,40.008,57.708756,11.978003,4,1790255220906,0.1,0.110255,0.574646,9.84392,0,0.5567,0.5316,IMU,40.199,0.5316,40.867,0.5556,0.668,0.024,32.1,206.26,201.95,-4.31,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.57,1,1,SIM,1
37.2,2026-09-24T13:07:01.106Z,1790255221106,40.008,57.708756,11.978003,4,1790255220906,0.2,0.085612,0.594806,9.837682,0,0.5722,0.5326,IMU,40.39,0.5326,41.067,0.5556,0.677,0.023,32.2,207.39,201.95,-5.44,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.47,1,1,SIM,1
37.3,2026-09-24T13:07:01.206Z,1790255221206,40.008,57.708756,11.978003,4,1790255220906,0.3,0.060245,0.551079,9.803483,0,0.5247,0.5329,IMU,40.582,0.5329,41.267,0.5556,0.685,0.0227,32.3,208.54,201.95,-6.59,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.37,1,1,SIM,1
37.4,2026-09-24T13:07:01.306Z,1790255221306,40.008,57.708756,11.978003,4,1790255220906,0.4,0.121094,0.552383,9.78017,0,0.5369,0.53,IMU,40.773,0.53,41.467,0.5556,0.694,0.0255,32.4,209.69,201.95,-7.74,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.27,1,1,SIM,1
37.5,2026-09-24T13:07:01.406Z,1790255221406,40.008,57.708756,11.978003,4,1790255220906,0.5,0.057519,0.534866,9.835443,0,0.5082,0.5262,IMU,40.962,0.5262,41.667,0.5556,0.704,0.0294,32.5,210.84,201.95,-8.89,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.17,1,1,SIM,1
37.6,2026-09-24T13:07:01.506Z,1790255221506,40.008,57.708756,11.978003,4,1790255220906,0.6,0.102814,0.55404,9.77926,0,0.5353,0.5236,IMU,41.151,0.5236,41.867,0.5556,0.716,0.0319,32.6,212,201.95,-10.05,47DE-BDC2,1,2,ACCEL,ACC,CONST,4.07,1,1,SIM,1
37.7,2026-09-24T13:07:01.606Z,1790255221606,40.008,57.708756,11.978003,4,1790255220906,0.7,0.088485,0.520932,9.829281,0,0.5,0.5228,IMU,41.339,0.5228,42.067,0.5556,0.728,0.0328,32.7,213.17,201.95,-11.22,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.97,1,1,SIM,1
37.8,2026-09-24T13:07:01.706Z,1790255221706,40.008,57.708756,11.978003,4,1790255220906,0.8,0.122602,0.543005,9.814997,0,0.5279,0.5225,IMU,41.527,0.5225,42.267,0.5556,0.739,0.033,32.8,214.34,201.95,-12.39,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.87,1,1,SIM,1
37.9,2026-09-24T13:07:01.806Z,1790255221806,40.008,57.708756,11.978003,4,1790255220906,0.9,0.140354,0.542861,9.784788,0,0.531,0.5216,IMU,41.715,0.5216,42.467,0.5556,0.751,0.0339,32.9,215.52,201.95,-13.57,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.77,1,1,SIM,1
38,2026-09-24T13:07:01.906Z,1790255221906,41.986,57.708742,11.978196,4,1790255221906,0,0.107144,0.585419,9.814201,0,0.5668,0.5231,IMU,41.986,0.5231,42.667,0.5556,0.681,0.0325,33,216.7,213.34,-3.36,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.67,1,1,SIM,1
38.1,2026-09-24T13:07:02.006Z,1790255222006,41.986,57.708742,11.978196,4,1790255221906,0.1,0.148755,0.540251,9.858982,0,0.5297,0.5245,IMU,42.173,0.5245,42.867,0.5556,0.693,0.031,33.1,217.89,213.34,-4.55,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.57,1,1,SIM,1
38.2,2026-09-24T13:07:02.106Z,1790255222106,41.986,57.708742,11.978196,4,1790255221906,0.2,0.112979,0.576646,9.816396,0,0.5593,0.5298,IMU,42.363,0.5298,43.067,0.5556,0.703,0.0257,33.2,219.08,213.34,-5.74,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.47,1,1,SIM,1
38.3,2026-09-24T13:07:02.206Z,1790255222206,41.986,57.708742,11.978196,4,1790255221906,0.3,0.118093,0.576348,9.758002,0,0.56,0.5335,IMU,42.554,0.5335,43.267,0.5556,0.712,0.0221,33.3,220.28,213.34,-6.94,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.37,1,1,SIM,1
38.4,2026-09-24T13:07:02.306Z,1790255222306,41.986,57.708742,11.978196,4,1790255221906,0.4,0.135579,0.532691,9.844531,0,0.52,0.5287,IMU,42.745,0.5287,43.467,0.5556,0.721,0.0269,33.4,221.48,213.34,-8.15,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.27,1,1,SIM,1
38.5,2026-09-24T13:07:02.406Z,1790255222406,41.986,57.708742,11.978196,4,1790255221906,0.5,0.092622,0.527682,9.775852,0,0.5076,0.5278,IMU,42.935,0.5278,43.667,0.5556,0.731,0.0278,33.5,222.69,213.34,-9.36,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.17,1,1,SIM,1
38.6,2026-09-24T13:07:02.506Z,1790255222506,41.986,57.708742,11.978196,4,1790255221906,0.6,0.053727,0.543865,9.785798,0,0.5165,0.523,IMU,43.124,0.523,43.867,0.5556,0.743,0.0326,33.6,223.91,213.34,-10.57,47DE-BDC2,1,2,ACCEL,ACC,CONST,3.07,1,1,SIM,1
38.7,2026-09-24T13:07:02.606Z,1790255222606,41.986,57.708742,11.978196,4,1790255221906,0.7,0.055339,0.507876,9.798116,0,0.4813,0.514,IMU,43.311,0.514,44.067,0.5556,0.756,0.0415,33.7,225.13,213.34,-11.79,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.97,1,1,SIM,1
38.8,2026-09-24T13:07:02.706Z,1790255222706,41.986,57.708742,11.978196,4,1790255221906,0.8,0.05639,0.561471,9.866226,0,0.534,0.5167,IMU,43.497,0.5167,44.267,0.5556,0.77,0.0389,33.8,226.36,213.34,-13.02,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.87,1,1,SIM,1
38.9,2026-09-24T13:07:02.806Z,1790255222806,41.986,57.708742,11.978196,4,1790255221906,0.9,0.057827,0.602279,9.852053,0,0.5745,0.5261,IMU,43.685,0.5261,44.467,0.5556,0.782,0.0294,33.9,227.59,213.34,-14.25,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.77,1,1,SIM,1
39,2026-09-24T13:07:02.906Z,1790255222906,43.999,57.708727,11.978398,4,1790255222906,0,0.082706,0.510556,9.840551,0,0.4887,0.5288,IMU,43.999,0.5288,44.667,0.5556,0.668,0.0268,34,228.83,225.28,-3.55,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.67,1,1,SIM,1
39.1,2026-09-24T13:07:03.006Z,1790255223006,43.999,57.708727,11.978398,4,1790255222906,0.1,0.0754,0.554558,9.782462,0,0.5309,0.5259,IMU,44.188,0.5259,44.867,0.5556,0.679,0.0296,34.1,230.07,225.28,-4.79,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.57,1,1,SIM,1
39.2,2026-09-24T13:07:03.106Z,1790255223106,43.999,57.708727,11.978398,4,1790255222906,0.2,0.084923,0.570603,9.798835,0,0.5483,0.5296,IMU,44.378,0.5296,45.067,0.5556,0.688,0.026,34.2,231.32,225.28,-6.04,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.47,1,1,SIM,1
39.3,2026-09-24T13:07:03.206Z,1790255223206,43.999,57.708727,11.978398,4,1790255222906,0.3,0.091784,0.573268,9.81271,0,0.5521,0.5288,IMU,44.568,0.5288,45.267,0.5556,0.698,0.0268,34.3,232.57,225.28,-7.29,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.37,1,1,SIM,1
39.4,2026-09-24T13:07:03.306Z,1790255223306,43.999,57.708727,11.978398,4,1790255222906,0.4,0.078915,0.578825,9.771332,0,0.5554,0.5314,IMU,44.76,0.5314,45.467,0.5556,0.707,0.0242,34.4,233.83,225.28,-8.55,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.27,1,1,SIM,1
39.5,2026-09-24T13:07:03.406Z,1790255223406,43.999,57.708727,11.978398,4,1790255222906,0.5,0.117111,0.497044,9.8141,0,0.4817,0.5294,IMU,44.951,0.5294,45.667,0.5556,0.716,0.0262,34.5,235.1,225.28,-9.82,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.17,1,1,SIM,1
39.6,2026-09-24T13:07:03.506Z,1790255223506,43.999,57.708727,11.978398,4,1790255222906,0.6,0.086645,0.466267,9.80701,0,0.446,0.5217,IMU,45.14,0.5217,45.867,0.5556,0.726,0.0338,34.6,236.37,225.28,-11.09,47DE-BDC2,1,2,ACCEL,ACC,CONST,2.07,1,1,SIM,1
39.7,2026-09-24T13:07:03.606Z,1790255223606,43.999,57.708727,11.978398,4,1790255222906,0.7,0.040511,0.522738,9.81618,0,0.4932,0.517,IMU,45.327,0.517,46.067,0.5556,0.739,0.0386,34.7,237.65,225.28,-12.37,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.97,1,1,SIM,1
39.8,2026-09-24T13:07:03.706Z,1790255223706,43.999,57.708727,11.978398,4,1790255222906,0.8,0.030635,0.538417,9.805955,0,0.5069,0.5199,IMU,45.514,0.5199,46.267,0.5556,0.752,0.0357,34.8,238.93,225.28,-13.65,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.87,1,1,SIM,1
39.9,2026-09-24T13:07:03.806Z,1790255223806,43.999,57.708727,11.978398,4,1790255222906,0.9,0.135484,0.518172,9.872288,0,0.5056,0.5187,IMU,45.702,0.5187,46.467,0.5556,0.765,0.0369,34.9,240.22,225.28,-14.94,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.77,1,1,SIM,1
40,2026-09-24T13:07:03.906Z,1790255223906,46.256,57.708712,11.978609,4,1790255223906,0,0.082185,0.510862,9.813157,0,0.489,0.5161,IMU,46.256,0.5161,46.667,0.5556,0.411,0.0394,35,241.51,237.82,-3.7,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.67,1,1,SIM,1
40.1,2026-09-24T13:07:04.006Z,1790255224006,46.256,57.708712,11.978609,4,1790255223906,0.1,0.125373,0.566951,9.818487,0,0.5519,0.5265,IMU,46.443,0.5265,46.867,0.5556,0.423,0.029,35.1,242.81,237.82,-5,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.57,1,1,SIM,1
40.2,2026-09-24T13:07:04.106Z,1790255224106,46.256,57.708712,11.978609,4,1790255223906,0.2,0.10374,0.546691,9.805026,0,0.5282,0.5259,IMU,46.632,0.5259,47.067,0.5556,0.434,0.0296,35.2,244.12,237.82,-6.3,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.47,1,1,SIM,1
40.3,2026-09-24T13:07:04.206Z,1790255224206,46.256,57.708712,11.978609,4,1790255223906,0.3,0.094859,0.505738,9.794458,0,0.4863,0.5294,IMU,46.823,0.5294,47.267,0.5556,0.443,0.0262,35.3,245.43,237.82,-7.61,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.37,1,1,SIM,1
40.4,2026-09-24T13:07:04.306Z,1790255224306,46.256,57.708712,11.978609,4,1790255223906,0.4,0.114188,0.553561,9.782372,0,0.5369,0.5358,IMU,47.015,0.5358,47.467,0.5556,0.451,0.0197,35.4,246.74,237.82,-8.93,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.27,1,1,SIM,1
40.5,2026-09-24T13:07:04.406Z,1790255224406,46.256,57.708712,11.978609,4,1790255223906,0.5,0.067834,0.532874,9.781294,0,0.5082,0.5307,IMU,47.207,0.5307,47.667,0.5556,0.46,0.0249,35.5,248.06,237.82,-10.25,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.17,1,1,SIM,1
40.6,2026-09-24T13:07:04.506Z,1790255224506,46.256,57.708712,11.978609,4,1790255223906,0.6,0.106841,0.574277,9.837563,0,0.5558,0.5322,IMU,47.399,0.5322,47.867,0.5556,0.468,0.0233,35.6,249.39,237.82,-11.58,47DE-BDC2,1,2,ACCEL,ACC,CONST,1.07,1,1,SIM,1
